2/11/2023 20:48,21.33,65.00,0.89

2/11/2023 21:03,21.32,65.00,0.89

2/11/2023 21:18,21.26,65.00,0.88

2/11/2023 21:33,21.33,64.00,0.91

2/11/2023 21:48,21.36,64.00,0.92

2/11/2023 22:03,21.31,64.00,0.91

2/11/2023 22:18,21.33,64.00,0.91

2/11/2023 22:33,21.31,64.00,0.91

2/11/2023 22:48,21.26,65.00,0.88

2/11/2023 23:03,21.23,65.00,0.88

2/11/2023 23:18,21.28,64.00,0.91

2/11/2023 23:33,21.25,64.00,0.91

2/11/2023 23:48,21.21,64.00,0.91

2/12/2023 00:03,21.16,65.00,0.88

2/12/2023 00:18,21.19,65.00,0.88

2/12/2023 00:33,21.19,65.00,0.88

2/12/2023 00:48,21.19,65.00,0.88

2/12/2023 01:03,21.22,64.00,0.91

2/12/2023 01:18,21.26,64.00,0.91

2/12/2023 01:33,21.23,64.00,0.91

2/12/2023 01:48,21.28,64.00,0.91

2/12/2023 02:03,21.22,64.00,0.91

2/12/2023 02:18,21.21,64.00,0.91

2/12/2023 02:33,21.21,65.00,0.88

2/12/2023 02:48,21.16,65.00,0.88

2/12/2023 03:03,21.14,65.00,0.88

2/12/2023 03:18,21.14,65.00,0.88

2/12/2023 03:33,21.06,65.00,0.87

2/12/2023 03:48,21.11,65.00,0.88

2/12/2023 04:03,21.08,65.00,0.87

2/12/2023 04:18,21.08,65.00,0.87

2/12/2023 04:33,21.09,65.00,0.88

2/12/2023 04:48,21.09,65.00,0.88

2/12/2023 05:03,21.05,65.00,0.87

2/12/2023 05:18,21.08,66.00,0.85

2/12/2023 05:33,21.09,66.00,0.85

2/12/2023 05:48,21.09,65.00,0.88

2/12/2023 06:03,21.09,66.00,0.85

2/12/2023 06:18,21.08,66.00,0.85

2/12/2023 06:33,21.11,66.00,0.85

2/12/2023 06:48,21.14,66.00,0.85

2/12/2023 07:03,21.14,66.00,0.85

2/12/2023 07:18,21.18,66.00,0.85

2/12/2023 07:33,21.22,66.00,0.86

2/12/2023 07:48,21.22,66.00,0.86

2/12/2023 08:03,21.31,66.00,0.86

2/12/2023 08:18,21.33,65.00,0.89

2/12/2023 08:33,21.42,65.00,0.89

2/12/2023 08:48,21.49,65.00,0.90

2/12/2023 09:03,21.59,65.00,0.90

2/12/2023 09:18,21.66,65.00,0.91

2/12/2023 09:33,21.72,65.00,0.91

2/12/2023 09:48,21.99,64.00,0.95

2/12/2023 10:03,22.24,63.00,0.99

2/12/2023 10:18,22.28,63.00,0.99

2/12/2023 10:33,22.30,63.00,1.00

2/12/2023 10:48,22.40,63.00,1.00

2/12/2023 11:03,22.47,63.00,1.01

2/12/2023 11:18,23.00,63.00,1.04

2/12/2023 11:33,22.58,63.00,1.01

2/12/2023 11:48,22.59,63.00,1.01

2/12/2023 12:03,22.64,63.00,1.02

2/12/2023 12:18,22.74,63.00,1.02

2/12/2023 12:33,22.84,62.00,1.06

2/12/2023 12:48,22.92,62.00,1.06

2/12/2023 13:03,23.01,62.00,1.07

2/12/2023 13:18,23.27,61.00,1.11

2/12/2023 13:33,23.54,61.00,1.13

2/12/2023 13:48,23.93,60.00,1.19

2/12/2023 14:03,23.64,60.00,1.17

2/12/2023 14:18,23.26,61.00,1.11

2/12/2023 14:33,23.17,61.00,1.11

2/12/2023 14:48,23.68,60.00,1.17

2/12/2023 15:03,24.09,59.00,1.23

2/12/2023 15:18,24.40,58.00,1.28

2/12/2023 15:33,24.51,57.00,1.32

